text,date,sentiment,promotional
"O'zbekistonda yangi elektr energetikasi islohoti boshlandi. Kelgusi yilda mamlakatda elektr energiyasini sotadigan xususiy kompaniyalar paydo bo'ladi. Bundan tashqari, O'zbekiston milliy elektr tarmoqlarini ikki qismga bo'lish rejalashtirilgan. 

",2022-06-23 22:33:33,negative,no
"Shifokorlarimizning aksariyati Toshkent tibbiyot institutiga (toshmi) tanishlari orqali o'qishga kirishgan, ular hali ham sovet davridan qolgan dori-darmonlardan foydalanmoqdalar, dedi mass-media jamg'armasi Vasiylik kengashi raisi Komil Allamjonov.

",2022-06-23 20:20:12,negative,no
"Omikron shtammining mutatsiyaga uchragan versiyasi O'zbekistonga yetib keldi. Virus genomini sekvensiyalash bo'yicha tahlillar shuni ko'rsatdiki, bemorlarning 67 foizida oddiy omikron, 33 foizida esa yangi mutatsiyaga uchragan shtamm varianti-"" yashirin omikron "" BA2 mavjud.

",2022-06-23 19:12:05,negative,no
" 23-IYUN KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 O'zbekiston gumanitar yordam ko'rsatish bo'yicha xalqaro transport-logistika markazini tashkil etadi

O'zbekistonda ishlab chiquvchilar soliq to'lashdan qanday qochishadi. GNK odatdagi sxemalar haqida gapirdi

Ahmedxajayev O'zbekistonning ko'mirga erishish yo'lidagi asosiy to'siqlarini aytib o'tdi",2022-06-23 18:26:55,negative,no
"Rossiyaning ""azimut"" aviakompaniyasi O'zbekistonga ikkita yangi reysni boshladi: ""Mineralnye Vody-Urganch"" va ""Mineralnye Vody-Toshkent""

",2022-06-23 18:02:52,positive,no
" Biz O'zbekiston bo'ylab 80 000 so'mdan sayohat qilamiz-onlayn qidiring, so'mga sotib oling.

Agar siz mintaqalarga borishingiz kerak bo'lsa, masalan:

 ish bo'yicha;
 Ichan-kala yaqinida insta-rasmlarni oling;
 Orol dengizida suzish,

keyin biz sizni xursand qilishga shoshilamiz-samolyotda poezdga qaraganda arzonroq bo'ladi. 

Chiptalarni AV orqali onlayn xarid qilish mumkin",2022-06-23 18:00:48,positive,yes
"O'zbekistonda so'nggi uch yil ichida jamoat joylarida sodir etilgan jinoyatlar soni qariyb uch baravar ko'paydi. 

",2022-06-23 17:46:31,negative,no
"Toshkent viloyatida hayvonlarga nisbatan shafqatsizlikning yangi holati qayd etildi. ""Damas"" da noma'lum shaxslar itlarning boshiga temir quvur bilan urishgan va sumkalardagi hayvonlarning jasadlari daryoga tashlangan. 

",2022-06-23 16:43:07,negative,no
"O'zbekiston partiyasi fraksiya majlislarida ""O'zbekiston Respublikasi Konstitutsiyasiga o'zgartish va qo'shimchalar kiritish to'g'risida""gi Konstitutsiyaviy qonun loyihasini birinchi o'qishda ma'qulladi. Muxbirlar Podrobno.uz ushbu masala bo'yicha partiyalarning pozitsiyalarini to'pladilar. 

",2022-06-23 16:25:33,negative,no
"Noma'lum shaxslar katta Mirabad mikrorayonidagi qurilish ob'ekti yaqinidagi daraxtlarni yo'q qilishga urinishgan. Ular ertalab va kechasi daraxt ildizlarini dizel yoqilg'isi bilan to'ldirishdi.

",2022-06-23 15:19:37,negative,no
"UzAuto BYD bilan birgalikda O'zbekiston iste'molchilarining afzalliklarini o'rganishni boshladi

O'zbekiston iste'molchilari uchun eng jozibali mahsulotni yaratish maqsadida UzAuto Xitoyning BYD kompaniyasi bilan birgalikda Car Clinic tadqiqotini o'tkazmoqda-potentsial avtomobil xaridorlari tomonidan yangi manbalarda ene",2022-06-23 14:40:52,positive,yes
"2022 – yil 23-iyundan 24-iyunga o'tar kechasi yer aholisi, shu jumladan O'zbekiston ham noyob astronomik hodisa-sayyoralar paradiga guvoh bo'ladi.

",2022-06-23 14:40:03,positive,no
"Diqqat, odam g'oyib bo'ldi     

Dementiev Anton 1974 yilda tug'ilgan (48 l.)

Ilgari yo'qolmagan. Ajrashgan. Rieltorlik tashkilotida ishlaydi.

Telefon va bo'rsiq bor edi.",2022-06-23 14:23:13,negative,no
"O'zbekiston Rossiyaga qarshi sanktsiyalar va Ukrainadagi mojarolarga qaramay, Evroosiyo iqtisodiy Ittifoqiga (eea) bosqichma-bosqich integratsiyani davom ettiradi, chunki bu iqtisodiy o'zaro ta'sirga asoslangan ob'ektiv jarayondir, deydi ma'o tadqiqot tashabbuslari markazi direktori Baxtiyor Ergashev.   

",2022-06-23 13:20:20,positive,no
"Xonanda Yuriy Shatunov keng yurak xuruji natijasida vafot etdi, deya xabar beradi Rossiya OAV.

",2022-06-23 12:58:04,negative,no
"Energetika vazirining birinchi o'rinbosari Azim Ahmedxadjayev O'zbekistonning uglerod neytralligiga erishish yo'lidagi asosiy to'siqlarini aytib o'tdi. Uning so'zlariga ko'ra, birinchi navbatda, bu eskirgan ishlab chiqarish quvvati va energiya samaradorligining pastligi. 

Bundan tashqari, rasmiy yagona energiya qurish haqida gapirdi",2022-06-23 12:57:56,positive,no
"Davlat xavfsizlik xizmati (GBS) xodimlari 10,6 ming soxta dollar bilan odamni hibsga olishdi. Ularni Toshkentda tarqatish rejalashtirilgan edi.

",2022-06-23 12:17:48,positive,no
"Bu yil universitetlarga test imtihonlari yopiq joylarda o'tkaziladi. 

",2022-06-23 10:54:07,positive,no
"Davlat soliq qo'mitasi (GNK) ishlab chiquvchilar foydalanadigan soliq to'lashdan bo'yin tovlashning namunaviy sxemalari haqida gapirdi.

",2022-06-23 09:22:48,negative,no
" 23-IYUN KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Toshkentning ikki tumanining bir necha massiv va kvartallarida ertaga kun bo'yi elektr quvvati uziladi

 Firibgarlar o'zbekistonliklarga mavjud bo'lmagan universitetga kirishni taklif qilishdi. Ular 70 dan ortiq odamni aldashga muvaffaq bo'lishdi

 O'zbekiston PMEF - 2022da. Asosiy bitimlar va foru bayonotlari",2022-06-23 08:56:49,positive,no
"Samarqand viloyatidagi tug'ruqxonada bir ayol vafot etdi, bu fakt bo'yicha tergovga qadar tekshiruv o'tkaziladi.

",2022-06-23 08:50:22,negative,no
"O'zbekistonda gumanitar yordam ko'rsatish bo'yicha xalqaro ko'p funksiyali transport-logistika markazi tashkil etiladi.

",2022-06-23 08:20:17,positive,no
"Bugungi kunda poytaxtda qisqa muddatli yomg'ir, momaqaldiroq bo'lishi mumkin. Shamol 3-8 m / s, 10-12 m/s gacha kuchayishi mumkin.havo 32-34° gacha qiziydi, deb qayd etdi O'zgidromet.

",2022-06-23 08:02:32,positive,no
"O'zbekiston TIV Rossiya ichki ishlar vazirligining ""pasport-viza xizmati"" (PVS) Federal davlat unitar korxonasi vakolatxonasini akkreditatsiya qildi.

",2022-06-23 08:01:12,positive,no
"Rossiyaning UTair aviakompaniyasi 21 iyundan boshlab O'zbekistonga yangi reyslarni ochdi.

",2022-06-23 07:45:14,positive,no
"Toshkent vandallari liftlarni sindirish va jarimalarni olishga shoshilishdi

O'zbekistonliklar PMEF - 2022da ro'yxatdan o'tishdi

81 yil oldin Ulug ' Vatan urushi boshlanib, unda yarim milliondan ortiq o'zbekistonlik halok bo'ldi

Va siz so'zlar uchun javob berasiz

22 iyun kuni O'zbekistondagi asosiy voqealar haqidagi sharhimizda bu va boshqa ko'p narsalar haqida o'qing.",2022-06-23 00:29:00,positive,no
"Firibgarlar o'zbekistonliklarni mavjud bo'lmagan At Termiziy universitetiga o'qishga kirishga taklif qilishdi. Ular 73 kishini aldashga muvaffaq bo'lishdi.

",2022-06-22 19:29:07,negative,no
"O'tgan hafta Sankt-Peterburgda ""Rossiya Davos"" deb nomlangan – 25-Peterburg xalqaro iqtisodiy forumi bo'lib o'tdi. Yuzlab shartnomalar va bitimlar orasida O'zbekistonga ham joy bor edi. Biz asosiy narsa haqida gaplashamiz.

",2022-06-22 19:04:05,positive,no
"Fashist konslagerlari millionlab odamlarning hayotiga Zomin bo'ldi, turli ma'lumotlarga ko'ra, ularda 11 millionga yaqin odam halok bo'ldi. Ularda nafaqat askarlar, balki bolali ayollar, bezorilik qilgan, kaltaklangan, och qolgan, yoqib yuborilgan va gaz kameralarida zaharlangan qariyalar ham bor edi.    

""Lagerda odamlar har kuni o'nlab odamlar bilan o'lishdi. Va, tomonidan",2022-06-22 18:08:22,negative,no
" 22-IYUN KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Biz faxriylarni eslaganimizda, ularning jasoratlari tirik. Toshkentda ""xotira shamlari"" aksiyasi bo'lib o'tdi. Fotolenta

 Qishloq xo'jaligi bo'limining etakchi mutaxassisi o'z kabinetida o'zini osib qo'ydi. Buning sababi onlayn kazinoda katta miqdordagi yo'qotish bo'lishi mumkin

 Haqiqiy barbarlar. Li-da nima sodir bo'ladi",2022-06-22 18:04:24,positive,no
"Nijniy Novgorod viloyati O'zbekistonda vakolatxona ochishni rejalashtirmoqda, deya xabar beradi muxbir Podrobno.uz ushbu mintaqa gubernatori Gleb Nikitinning so'zlariga asoslanib.

",2022-06-22 17:46:02,positive,no
"Ikkinchi jahon urushining eng dahshatli ramzlaridan biri fashistlarning o'lim lagerlari edi. Ularda Sovet Ittifoqining millionlab aholisi, shu jumladan bolalar va ayollar halok bo'ldi. Biz bir yildan ko'proq vaqt davomida nemis kontslagerlaridan birida bo'lgan o'zbekistonlik bilan suhbatlashdik. Uning so'zlariga ko'ra, u hali ham qanday qilib omon qolganini tushunmaydi",2022-06-22 17:05:43,negative,no
"O'zgidromet favqulodda xabarni tarqatdi. Mamlakatning turli mintaqalarida 23-27 iyun kunlari yomg'ir yog'adi, natijada respublikaning tog ' oldi va tog'li hududlarida toshqin hodisalari kutilmoqda. 

",2022-06-22 16:42:32,positive,no
"Toshkentning ikki tumanining bir necha massiv va kvartallarida 23 iyun kuni soat 7:00 dan 20:00 gacha elektr energiyasi uziladi. Bu elektr uzatish liniyalarining yangi tayanchlarini o'rnatish bilan bog'liq.

",2022-06-22 15:43:45,negative,no
"Ommaviy axborot vositalari jamg'armasi Vasiylik kengashi raisi Komil Allamjonovni O'zbekistonga 4,2 million dollarlik zargarlik buyumlarini kontrabandada ayblagan eltuz sayti o'z ma'lumotlarini rad etdi va allamjonovdan uzr so'radi. Internet-nashrning ta'kidlashicha, u jarimani to'lashga tayyor, bu sud tomonidan tegishli ravishda qo'llanilishi mumkin.",2022-06-22 15:07:35,positive,no
"Toshkentdagi EVOS fastfud filiallaridan birida yong'in sodir bo'ldi.

",2022-06-22 14:15:51,negative,no
"Afg'onistondagi zilzila qurbonlari soni 920 taga yetdi.

",2022-06-22 14:07:14,negative,no
"81 yil oldin Ulug ' Vatan urushi boshlandi. 1941 yil 22 iyunda fashistlar Germaniyasi Sovet Ittifoqiga hujum qildi. G'alaba mamlakatga qimmatga tushdi: 26,6 million kishi halok bo'ldi, bu butun Sovet Ittifoqi aholisining 13,5 foizini tashkil etdi. O'zbekiston yarim milliondan ortiq odamni yo'qotdi.
 
Mamlakatimiz 1,5 milliondan ortiq Evani boshpana qildi",2022-06-22 13:15:41,positive,no
"Energetika vazirligining ta'kidlashicha, Tupalang suv omboridan suv oqishiga quvur liniyasining vaqtinchalik qopqog'ining shikastlanishi sabab bo'lgan. Endi oqish to'xtatildi.

",2022-06-22 13:10:38,negative,no
"Toshkentda 24 iyun kuni Shanxay hamkorlik tashkilotiga a'zo davlatlar energetika vazirlarining ikkinchi yig'ilishi bo'lib o'tadi. 

",2022-06-22 13:05:54,positive,no
"Toshkent hokimligi poytaxt ko'p qavatli binolarining liftlaridagi kameralardan videorolik e'lon qildi. U erda sodir bo'layotgan voqealar hayratlanarli – odamlar turli xil yo'llar bilan tugmachalar va devorlarni sindirib, ularni bo'yoq bilan bo'yashadi va chizishadi, o'zlarini haqiqiy barbarlar kabi tutishadi, shundan keyin hech bo'lmaganda toshqin.

Hokimlik videokuzatuv kameralari barcha kameralarda mavjudligini ma'lum qildi.",2022-06-22 12:51:57,positive,no
"Afg'onistonning janubi-sharqidagi xost va Paktika viloyatlarida 6,1 magnitudali zilzila sodir bo'ldi. Natijada kamida 255 kishi halok bo'ldi, yana 150 kishi jarohat oldi.

",2022-06-22 11:38:39,negative,no
"Sirdaryo viloyatida qishloq xo'jaligi bo'limining yetakchi mutaxassisi o'z kabinetida o'zini osib qo'ydi. Foydalanuvchilarning yozishicha, u buni onlayn kazinoda pul yo'qotish tufayli qilgan.

",2022-06-22 11:31:34,negative,no
"Bugun ertalab ijtimoiy tarmoqlarda Surxondaryo viloyatining Sariosiyo tumanidan video tarqaldi. Kadrlarda Tupalang suv omboridan katta hajmdagi suv qanday tashlanganligi, stansiya atrofidagi hudud suv ostida qolganligi ko'rsatilgan. Bu ijtimoiy tarmoqlarda shov-shuvga sabab bo'ldi, odamlar to'g'onning buzilishi haqida yozishni boshladilar. Favqulodda vaziyatlar vazirligi va"" O'zbekgidroenergo "" rad etdi",2022-06-22 11:12:26,negative,no
"Toshkentda Interpol tomonidan qidiruvda bo'lgan 35 yoshli Turkiya fuqarosi hibsga olingan, u o'z vatanida Bakirkoy viloyatida bir qator lavozim jinoyatlarini sodir etgan. Yaqin kelajakda u Turkiyaga ekstraditsiya qilinadi. 

",2022-06-22 10:08:35,positive,no
"Intercontinental mehmonxona brendi Toshkentga qaytadi. Yangi Intercontinental Tashkent mehmonxonasi 2022-yil oxirigacha ochilishi rejalashtirilgan.

",2022-06-22 09:54:27,positive,no
"Ichki ishlar vazirligi pasportlarni rasmiylashtirish to'g'risidagi ma'lumotlarni faqat davlat xizmatlari markazlari va yagona interaktiv davlat xizmatlari portali (YIDXP) orqali rad etdi. Bunday xizmat haqiqatan ham 1 avgustdan boshlab markazlarda va Portal orqali to'liq joriy etiladi, pasportlar ichki ishlar organlarining migratsiya bo'limlarida ham rasmiylashtiriladi.

",2022-06-22 09:16:23,positive,no
" 22-IYUN KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Toshkentda metro stansiyalariga 12 ta yangi avtobus yo'nalishi ishga tushiriladi

 Axlat Qutisi. O'zbekistonliklar ifloslangan suv ombori haqida signal berishmoqda

 Toshkentda bir kun oldin oylik yog'ingarchilik darajasi tushib ketdi

 O 'zbekiston va Ozarbayjon qo' shma investitsiya fondini, shuningdek,",2022-06-22 08:53:08,positive,no
"22 iyun – xotira va qayg'u kuni. 81 yil oldin ushbu kunda deyarli 200 million odamning hayoti ""oldin va keyin"" ga bo'lindi – sovet Ittifoqiga dushman qo'shinlarining hujumi haqida barcha shaharlarda tashvishli xabar tarqaldi. Ulug ' Vatan urushi boshlandi – qahramonlik va jasoratga to'la 1418 kun.

Biz faxriylarni eslaganimizda, ularning",2022-06-22 08:42:56,positive,no
"O'zbekistonda Afg'onistonda sodir bo'lgan zilzila aks-sadolari sezildi. Zilzila kuchi uch ballga yetdi.

",2022-06-22 08:12:39,positive,no
"Poytaxtda bugun tushdan keyin qisqa muddatli yomg'ir yog'ishi mumkin, momaqaldiroq paytida shamol 10-12 m/s gacha ko'tariladi, havo 29-31° gacha qiziydi, dedi O'zgidromet.

",2022-06-22 08:03:16,positive,no
"O'zbekistonda maktablarda ham o'qituvchilar, ham o'quvchilar, ham o'smirlar o'rtasida ziddiyatlar ko'paymoqda

Gollandiya politsiyasi o'zini ""eng yaxshi tomondan""ko'rsatdi

Haqiqiy bo'ladigan nikoh

Shuningdek, asosiy gaz

21 iyun kuni O'zbekistondagi asosiy voqealar haqidagi sharhimizda bu va boshqa ko'p narsalar haqida o'qing.",2022-06-21 23:27:42,positive,no
"Uzbekistan Airways 2022 – yil 9-12-iyul kunlari Qurbon hayiti bayrami davomida amalga oshiriladigan respublika ichidagi reyslarning barcha tariflariga 50% chegirma kiritadi.

",2022-06-21 21:11:33,positive,no
"Toshkentda bir kun oldin oylik yomg'ir yog'di.

",2022-06-21 20:27:35,positive,no
"So'nggi bir necha kun ichida ijtimoiy tarmoqlarda charvakning dahshatli suratlari aks etgan o'nlab fotosuratlar va videolar paydo bo'ldi, ular tom ma'noda dam oluvchilar qoldirgan axlatga tushib qolishdi.

Fotosuratda qirg'oqlar va suv yuzasi tom ma'noda baqlajon, plastik to'rva va stakan, shuningdek boshqa turli xil axlat bilan qanday qoplanganligi ko'rsatilgan.

",2022-06-21 19:50:13,negative,no
"O'zbekiston va Ozarbayjon qo'shma investitsiya fondini tashkil etadi, shuningdek, ""Boku – Tbilisi – Kars""temir yo'lida yuk oqimini kengaytirish ishlarini faollashtiradi.

",2022-06-21 19:02:18,positive,no
"Toshkentda turli metro stansiyalariga 12 ta yangi avtobus yo'nalishi ishga tushiriladi. Ular shaharning jamoat transporti kam bo'lgan hududlarini qamrab oladi.

",2022-06-21 18:29:13,positive,no
" 21-IYUN KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Shafqatsiz doira. Nima uchun O'zbekiston maktablarida o'qituvchilar va o'quvchilar o'rtasida ziddiyatlar ko'paymoqda

Mirziyoyev Konstitutsiyada nikoh tushunchasini erkak va ayol Ittifoqi sifatida mustahkamlashni taklif qildi

O 'zbekiston va Ozarbayjon temir yo' llar bo 'yicha yuk tashish hajmini oshirish to' g ' risida kelishib oladilar",2022-06-21 18:15:11,positive,no
"Eronning shimoli-sharqidagi Meshxed shahrida o'zbekistonlik 21 yoshli Abdullatif Muradi ikki shia ruhoniyini o'ldirishda aybdor deb topildi. 

",2022-06-21 17:17:37,positive,no
"Botanika bog'i bugun, 21-iyun kuni xalqaro yoga kunini nishonladi. U allaqachon 150 yoshdan oshgan bo'lsa-da, O'zbekistonda u faqat so'nggi yillarda faol rivojlana boshladi. Dunyo bo'ylab yoga bilan shug'ullanadigan 300 millionga yaqin odam bor. 

",2022-06-21 17:11:20,positive,no
"Saken Polatov boks Federatsiyasining yangi maslahatchisi – Kuba boks maktabining asoschisi.

",2022-06-21 16:28:03,positive,no
"Shavkat Mirziyoyev uzgastrade aksiyadorlik jamiyatini tashkil etish to'g'risidagi qarorni imzoladi, u tabiiy gazni markazlashtirilgan tartibda sotib olish va sotish bilan shug'ullanadi.

",2022-06-21 15:57:53,positive,no
"Ozarbayjon prezidenti Ilhom Aliyevning davlat tashrifi Ozarbayjon xalqining umummilliy yetakchisi Haydar Aliyev sharafiga ko'cha va bog'ning ochilish marosimi bilan boshlandi.

",2022-06-21 15:03:58,positive,no
"Aeroflot guruhiga kiruvchi Rossiya aviakompaniyasi Moskvadan Toshkentga to'g'ridan-to'g'ri muntazam reyslarni ochadi. Parvozlar 25 iyundan boshlab Sheremetyevo aeroportidan haftasiga to'rt marta amalga oshiriladi.

",2022-06-21 14:59:26,positive,no
"UNICEF O'zbekistonda bolalar va ayollarga nisbatan zo'ravonlikka chek qo'yishga chaqirdi. Ijtimoiy tarmoqlarda zo'ravonlikni ko'rsatadigan bir nechta videolarni tarqatgandan so'ng, tashkilot bunday holatlar haqida tashvish bildirdi, chunki ba'zi hodisalar, shu jumladan chaqaloqlar bilan bog'liq holatlar",2022-06-21 13:57:01,positive,no
"Axborot texnologiyalari va kommunikatsiyalarini rivojlantirish vazirligi rahbari Sherzod Shermatov AQShning yetakchi IT-korporatsiyalarini O'zbekiston bozoriga jalb etish uchun AQShga yo'l oldi. U Apple, Google, Meta, Coursera, Visa, Mastercard va boshqa kompaniyalarning shtab-kvartiralariga tashrif buyurishni rejalashtirmoqda.

",2022-06-21 12:22:22,negative,no
"Bokuda ""O'zbekiston temir yo'llari"" va ""Azarbaycan Damir yollari""vakillari o'rtasida muzokaralar bo'lib o'tdi.

",2022-06-21 12:03:53,positive,no
"Ozarbayjon prezidenti Ilhom Aliyev 21 iyun kuni ikki kunlik rasmiy tashrif bilan O'zbekistonga tashrif buyuradi. O'zbekiston rahbari Shavkat Mirziyoyev bilan muzokaralar chog'ida iqtisodiy hamkorlikni kengaytirish masalalari ko'rib chiqiladi-Toshkent va Boku o'zaro investitsiyalarni kutmoqda. 

Transport sohasida asosiy e'tibor quyidagilarga qaratiladi",2022-06-21 11:18:21,positive,no
"Blogger, jurnalist va musiqachi Nikita Makarenko Gollandiya politsiyasi bilan bo'lgan tajribasi haqida gapirdi. O'zbekistonlik suratga olish guruhi Rotterdamdagi avtoturargohda talon-taroj qilindi. Biroq, politsiya nafaqat chaqiruvga kelmadi, balki aslida arizani faqat bir hafta ichida qabul qilishi mumkinligini va printsipial jihatdan qidirmasligini aytdi",2022-06-21 10:52:07,positive,no
"O'tgan yili O'zbekistonda mansabdor shaxslarga pora berishning maksimal miqdori 2 million dollardan 200 ming dollargacha kamaydi. Korrupsiyaga qarshi kurash agentligi 2 million dollarlik dastlabki ko'rsatkich ""texnik xato""ekanligini aytdi.   

",2022-06-21 10:29:22,positive,no
"Bosh prokuratura Andijonda ikki bolani o'ldirish to'g'risidagi ishning tafsilotlarini e'lon qildi.

",2022-06-21 10:21:47,negative,no
"Buxoro yaqinida qadimiy g'orlar topilgan. Ularni moddiy madaniy meros obyektlari ro'yxatiga kiritish rejalashtirilgan.

",2022-06-21 09:41:49,positive,no
" 21-IYUN KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Toshkentda birinchi magistral avtobus yo'nalishi ishga tushirildi. Bu avtobusni kutish vaqtini ikki baravar kamaytiradi

 ""O'zatom"" O'zbekistonda atom stansiyasi qurilishi to'xtatilganligi haqidagi xabarlarni rad etdi

 Ozarbayjon prezidenti Ilhom Aliyev 21-22 iyun kunlari O'zbekistonga tashrif buyuradi",2022-06-21 09:04:07,positive,no
"O'zbekistonning yangilangan Konstitutsiyasida nikoh tushunchasini erkak va ayol Ittifoqi sifatida mustahkamlash taklif etiladi. Shavkat Mirziyoyev bu haqda bir kun oldin Konstitutsiyaviy komissiya a'zolari bilan uchrashuvda ma'lum qildi.

",2022-06-21 08:53:57,positive,no
"So'nggi paytlarda ijtimoiy tarmoqlarda talabalar va o'qituvchilarning ziddiyatlari aks etgan videolar tobora ko'payib bormoqda. Bir tomondan, kadrlarda bolalar jirkanch, qo'pol va qo'pol harakat qilishadi, boshqa tomondan, kattalar axloq va axloq chegaralarini kesib o'tib, o'quvchilarga qo'llarini ko'taradilar. Shu bilan birga, video mojaroning kichik bir qismi ekanligini tushunish muhimdir,",2022-06-21 08:24:57,positive,no
