date,text,sentiment,promotional
2022-05-07 12:57:22,"Davlat mehnat inspektsiyasi 2021-yilda 75 ta majburiy mehnat holatini aniqladi. Odam savdosi bilan bog'liq 162 ta jinoyat sodir etganlar jazolanadi. Senat raisi Tanzila Narbayeva jurnalistlar va blogerlarga mehnatga majburlash holatlarini aniqlashda yordam bergani uchun minnatdorchilik bildirdi va ba'zida rahbarlar orasida mavjud bo'lgan ""eski"" fikrlashni ta'kidladi.",positive,no
2022-05-07 11:36:29,"Jahon oziq-ovqat tashkiloti aprel oyida don va o'simlik moyining jahon narxlarining biroz pasayishini qayd etdi. Shu bilan birga, dunyoda go'sht, sut mahsulotlari va shakar qimmatlashishda davom etmoqda.",negative,no
2022-05-07 10:52:27,"Kadastr agentligi yanvardan aprelgacha 2245 gektar erni o'zboshimchalik bilan egallab olishning 6000 dan ortiq holatlarini aniqladi. Asosan, qo'lga olish qishloq xo'jaligi erlarida sodir bo'ladi, 44% hollarda jinoyatchilar o'z ixtiyori bilan erlarni qaytarib olishdi.",negative,no
2022-05-07 10:15:32,Toshkentning Yunusobod tumanida tadbirkordan 35 ming dollar olgan holda hokimning yordamchisi hibsga olingan.,positive,no
2022-05-07 09:00:03,"Toshkentda Zara flagman do'koni va Inditexning boshqa brendlari — Massimo Dutti, Stradivarius, Bershka, Pull&Bear, OYSHO, Zara Man, Zara Home do'konlari ochilishi rejalashtirilgan.

Shuningdek, metro fastfud restorani va cinnabon nonvoyxonasi (reklama huquqi bilan) ishga tushirilishi muhokama qilinmoqda",positive,yes
2022-05-06 22:33:56,O'zbekiston tashqi ishlar vazirligi Sputnikning mamlakatning Rossiya va Belorusiya Ittifoq davlatiga qo'shilishi mumkinligi haqidagi xabarlariga munosabat bildirdi. Prezident Aleksandr Lukashenko ittifoqqa sobiq SSSR respublikalari qo'shilishiga ishonch bildirdi.,positive,no
2022-05-06 21:03:49,"Prezident 2023-yilda elektrotexnika mahsulotlari eksportini 1 milliard dollarga yetkazish vazifasini qo'ydi. U viloyatlarda kamida 100 million dollarlik elektrotexnika loyihalarini ishga tushirish, Toshkentda ""texnopark"" tipidagi klasterlar tashkil etish, misni qayta ishlashni ko'paytirish, ""Elektrapparat"", ""texnopark"", Artel va Uzkabel qoshida ilmiy-tadqiqot markazlari (R&d) tashkil etish va boshqa chora-tadbirlarni amalga oshirishni buyurdi.",positive,no
2022-05-06 20:25:48,"O'zbekistonda bolalar bog'chalarida, maktablarda, shifoxonalarda va boshqa ijtimoiy ob'ektlarda quyosh suv isitgichlarini o'rnatish bo'yicha maxsus dastur, ko'chalarda esa quyosh energiyasi bilan ishlaydigan chiroqlar qabul qilinadi. Davlat uy xo'jaliklariga quyosh suv isitgichlarini o'rnatish xarajatlarining bir qismini qoplaydi.",positive,no
2022-05-06 20:10:48,"20 maydan boshlab Rossiyaning ""Aeroflot"" aviakompaniyasi Moskva — Toshkent yo'nalishi bo'yicha reyslarni davom ettirmoqda. Parvozlar Airbus A330 laynerlarida amalga oshiriladi, chunki Evropa Ittifoqining lizing sanktsiyalari yumshatilgan.",positive,no
2022-05-06 19:08:33,"Toshkentga tashrifi doirasida Yaponiya tashqi ishlar vaziri YOSHIMASA Xayashi 200 million dollargacha kredit ajratilishini e'lon qildi, Afg'onistonda qizlar uchun ta'limni erta tiklash va inklyuziv siyosiy tizim yaratish, shuningdek, Ukrainadagi vaziyat bo'yicha O'zbekiston bilan hamkorlik qilish istagini bildirdi. O'zbekiston Yaponiyaning sun'iy yo'ldoshlari va texnologiyalari yordamida iqlim o'zgarishi ta'siriga qarshi kurashishni rejalashtirmoqda.",positive,no
2022-05-06 18:19:10,O'zbekiston tashqi ishlar vaziri vazifasini bajaruvchi Vladimir Norov va Qirg'iziston tashqi ishlar vaziri Jeenbek Kulubayev telefon orqali suhbatda chegaradagi otishma hodisasini muhokama qildilar.,positive,no
2022-05-06 18:01:23,"7 may kuni soat 10:00 da Flo turk poyabzal do'konlari tarmog'ining yangi filiali tantanali ravishda ochiladi. 

Birinchi 20 xaridorni 200 ming so'mlik sovg'a kartalari kutmoqda.

Manzil: Karatash ko'chasi, 2.
Diqqatga sazovor joy: ""Karatash savati"", Samarqand darvoza savdo markazining qarshisida.

Instagram | Telegram

Reklama huquqi bilan.",positive,yes
2022-05-06 17:41:17,Samarqand viloyat maxsus qabulxonasida ma'muriy qamoqqa olingan shaxslarni saqlash uchun 60 ta sig'imga ega 161 kishi saqlangan. Ombudsman idorasi hibsga olinganlarning yashash va mehnat sharoitlarini o'rganib chiqdi. Ularning kunlik daromadi o'rtacha 40500 so'mni tashkil etadi.,positive,no
2022-05-06 17:05:06,Alhokair Fashion Retail O'zbekiston bozoriga kirishni rejalashtirmoqda. Kompaniyaning mintaqaviy direktori Zaradesht Xamo moda olamidagi chakana operator nima uchun O'zbekistonni tanlaganini va qaysi brendlarni (reklama huquqi bilan) ishga tushirishni rejalashtirayotganini aytib berdi.,positive,yes
2022-05-06 16:53:16,Osiyo Olimpiya kengashi ijroiya qo'mitasi Xanchjouda (Xitoy) bo'lib o'tishi kerak bo'lgan 2022 yilgi yozgi Osiyo va parazit o'yinlarini noma'lum muddatga qoldirishga qaror qildi. Musobaqaning yangi sanasi yaqin orada e'lon qilinadi.,positive,no
2022-05-06 15:36:01,"O'zbekiston GBS chegara qo'shinlari ma'lumotlariga ko'ra, 5 may kuni O'zbekiston-Qirg'iziston chegarasida xizmat qilgan chegarachilar bir guruh noma'lumlar O'zbekiston hududidan Qirg'izistonga katta hajmdagi tovarlarni noqonuniy olib o'tayotganini aniqladilar. Hibsga olishga urinayotganda, qoidabuzarlar qarshilik ko'rsatib, qurol olishga harakat qilishdi, shundan so'ng chegarachilar uchta qoidabuzarni yaraladilar.",positive,no
2022-05-06 15:18:33,"Bahorda O'zbekistonda uçurtma uchish mavsumi boshlanadi. Fotomuxbir ""Газеты.uz"" Evgeniy Sorochin va fotograf Mirzaer Erkinov Toshkentning eski shahrida parvozlarini tomosha qilishdi.",positive,no
2022-05-06 15:06:23,"Idea tarmog'i to'rtta do'kon ochdi. Farg'ona, Asaka, To'raqo'rg'on va Yakkabog'da maishiy texnika va elektronika do'konlari tarmog'ining filiallari ochildi (reklama huquqi bilan).",positive,yes
2022-05-06 14:42:10,Ilgari turizm va madaniy meros vazirining birinchi o'rinbosari bo'lib ishlagan Ulug'bek Azamov axborot va ommaviy kommunikatsiyalar agentligi direktorining o'rinbosari etib tayinlandi.,negative,no
2022-05-06 14:31:02,"Surxondaryoning uzun tumanida suv toshqini natijasida 40 ga yaqin uy suv ostida qoldi, 230 dan ortiq kishi vaqtincha maktab binosida joylashgan.",positive,no
2022-05-06 14:22:08,"Davlat aktivi 2021 yil yakunlariga ko'ra davlat ishtirokidagi eng yaxshi 20 foydali va eng yaxshi 20 zararli kompaniyalarni e'lon qildi. NKMK, AGMK, ""o ' zbekneftgaz"" va ""o ' Zmetkombinat"" yilni eng katta foyda bilan, ""o ' ztransgaz"", ""Milliy elektr tarmoqlari"" va ""Toshteploenergo"" esa eng katta zarar bilan yakunladilar.",negative,no
2022-05-06 14:07:10,"Yanvar-mart oylarida O'zbekistonning doimiy aholisi soni 35,4 million kishini tashkil etdi, bu yil davomida 738,3 ming kishiga yoki 2,1 foizga o'sdi. Yilning dastlabki uch oyida tug'ilish darajasi keskin oshdi — 13,4%, o'lim darajasi 0,5% ga oshdi va hali ham dokoidal ko'rsatkichdan yuqori.",negative,no
2022-05-06 13:41:22,"Prezident 2022-yil oxirigacha bir qator oziq-ovqat mahsulotlarini, jumladan, go'sht, sariyog ' va kartoshkani import qilish va sotish bo'yicha QQSning nol stavkasini uzaytirdi. Tovuq, parranda go'shti va muzlatilgan baliqlarni sotish uchun import va aylanma soliq imtiyozlarini uzaytirmaslik to'g'risida qaror qabul qilindi. Soliq imtiyozlari Muynakning ayrim sohalari tadbirkorlari, shuningdek to'qimachilik eksportchilari tomonidan olingan.",positive,no
2022-05-06 13:23:29,9-may kuni kechqurun Toshkentda xotira va qadrlash kuniga bag'ishlangan bayram salomi tashkil etiladi.,positive,no
2022-05-06 12:51:09,"Turkiyaning Outdoor Factory kompaniyasi Toshkentdagi uchta davlat muzeyini rekonstruksiya qilish loyihasi doirasida loyiha hujjatlarini ishlab chiqish va pudrat ishlarini bajarish huquqini oldi. Shuningdek, u ""Istiqlol"" majmuasi, ""yangi O'zbekiston"" bog'i va universiteti, Toshkentning eski shahridagi sayyohlik markazi va boshqalarni loyihalash va qurishda ishtirok etdi.",negative,no
2022-05-06 12:08:55,"Shanba va yakshanba kunlari juda iliq ob — havo kutilmoqda-havo +35 darajagacha qiziydi. Keyin 9-10 may kunlari Kavkaz mintaqalaridan nam havo massasi O'zbekiston hududiga kiradi, 10 may kuni kuchli yomg'ir yog'ishi mumkin, harorat +28 darajaga tushadi.",positive,no
2022-05-06 11:32:40,Mir-Akbar Rahmanqulov O'zbekiston Prezidentining davlat xizmati va hokimiyat vakillik organlari bilan hamkorlik masalalari bo'yicha maslahatchisi o'rinbosari etib tayinlandi.,positive,no
2022-05-06 11:10:29,"O'zbekiston Markaziy banki qimmatbaho metallardan yasalgan tangalar yoki prezident Shavkat Mirziyoyev tasvirlangan banknotalarni chiqarmadi, dedi regulyator.",positive,no
2022-05-06 11:03:52,Infinbank ATB chakana biznes departamenti direktori Inomjon Usmonov bank ilovasining navbatdagi yangilanishi haqida gapirdi. Visa Direct (reklama huquqi asosida) ishga tushirilishi tufayli xalqaro pul o'tkazmalarini soddalashtirdi.,positive,yes
2022-05-06 10:30:13,O'zbekiston maktablarining boshlang'ich sinflarida darslarni o'tkazib yuborishning nisbatan yuqori foizi o'quv natijalariga yomon ta'sir ko'rsatmoqda. Maktabda va uyda ta'lim tilida muloqot qiladigan bolalar yuqori natijalarga erishadilar. O'zbekistonda boshlang'ich sinflarda o'qish ko'nikmalarini baholash bo'yicha birinchi tadqiqot natijalarini ko'rib chiqish — Komil Jalilovning reportajida.,positive,no
2022-05-06 10:03:00,"Energiya tejaydigan uy-bu nima? Tasavvur qiling-a, qishloq yoki shahar turar-joy binosi juda kam energiya sarflaydi, uni o'zi ishlab chiqaradi, issiq suv bilan ta'minlanadi va issiqlikni yo'qotmaydi. O'zbekistondagi birinchi bunday namoyish uyi NURAFSHONDAGI BMT taraqqiyot dasturi va GEF mablag'lari hisobidan qurilgan.",positive,no
2022-05-06 09:27:01,"INR hukumat tomonidan maktablar, internatlar va bolalar uylarida ovqatlanishni autsorsga o'tkazish to'g'risida qaror qabul qilish loyihasini ishlab chiqdi. Autsorsing kompaniyalari foydalanadigan maktab o'quvchilarining oqilona ovqatlanishining kunlik normalari Sog'liqni saqlash vazirligi tomonidan tasdiqlanishi kerak.",negative,no
2022-05-06 09:02:06,"Aprel oyida inflyatsiya 1,5% ni tashkil etdi (yillik ko'rinishda 10,4%). Bir oy ichida oziq — ovqat mahsulotlari 2,1 foizga, nooziq — ovqat mahsulotlari 1,4 foizga, xizmatlar 0,5 foizga oshdi. Sabzavot, un, sariyog', sut, shuningdek propan, qog'oz va boshqalar narxlarning ko'tarilishida etakchi o'rinni egalladi.",negative,no
2022-05-05 21:32:00,"Toshkentdagi Chorsu bozorining asosiy gumbazi atrofidagi yetti gumbaz davlat muhofazasiga olingan, dedi madaniy meros agentligi. Bir gumbazni buzish mumkinligi haqida aholining xavotiri o'rinli edi, dedi agentlik rahbarining birinchi o'rinbosari Tursunali Kuziyev. ""Chorsu gumbazlari Toshkent brendidir"", dedi u.",positive,no
2022-05-05 20:39:05,Sud qarshi shahrida sportchi Elbek Rahimovni o'ldirish to'g'risidagi ish bo'yicha hukm chiqardi. 26 sudlanuvchi orasida uchta voyaga etmagan va uchta ichki ishlar xodimi bor. Ulardan 19 nafari 3 yildan 20 yilgacha ozodlikdan mahrum qilish jazosiga hukm qilindi. Sudlanuvchilar moddiy zarar va ma'naviy zararni ham qoplashlari kerak.,positive,no
2022-05-05 20:05:43,Toshkent xalqaro aeroportiga kelgan yo'lovchilar endi yuklarni kameralar orqali tomosha qilishlari mumkin. Bu ko'chiruvchilarni tartibga soladi va kutish vaqtini qisqartirishi kerak. Ilgari yo'lovchilar chamadonlarning shikastlanishidan shikoyat qilishgan.,positive,no
2022-05-05 19:59:29,"O'zbekistonda har 1000 aholiga yiliga 352 ta ""tez yordam"" chaqiruvi to'g'ri keladi. Bu rivojlangan mamlakatlar ko'rsatkichlaridan 6-7 baravar yuqori va oddiy tibbiy yordam ko'rsatilmaganligi sababli yuzaga keladi, dedi prezident. May oyi oxirigacha viloyat hokimlariga qishloq tibbiyot punktlarini to'liq ishga tushirish topshirildi. Tez yordam brigadalarining maoshi 10-15% ga oshadi.",positive,no
2022-05-05 19:43:52,"O'zbekiston Osiyo va parazit o'yinlari g'oliblari va sovrindorlari, shuningdek, ularning murabbiylari va boshqa mutaxassislariga bir martalik pul mukofotlari miqdori belgilandi. Sportchilarning doping nazoratini amalga oshirish uchun antidoping ma'muriyati va boshqaruv tizimi (ADAMS) dasturi bo'yicha ishchi guruhlar tashkil etiladi.",positive,no
2022-05-05 19:13:36,Sirdaryo viloyatidagi huquqni muhofaza qilish organlari giyohvand moddalarni sotib oluvchi orqali uyda Kenevir o'stirayotgan odamga murojaat qilishdi. Undan deyarli 14 kg marixuana va hashish musodara qilindi.,positive,no
2022-05-05 18:47:23,"Prezident Shavkat Mirziyoyev shoshilinch va shoshilinch tibbiy yordam sifatini yaxshilash bo'yicha yig'ilish o'tkazmoqda. Shaharlarda tibbiy brigadaning kelish tezligi 10 baravar oshdi, ammo viloyatlarda vaziyat ancha murakkab, mashinalar va brigadalarni taqsimlash tizimi yomon muvofiqlashtirilmoqda, tumanlar o'rtasida aloqalar yo'q. Prezident tizimni raqamlashtirishni talab qildi.",positive,no
2022-05-05 18:26:51,"Tashkent Sitidagi Nest One osmono'par binosining qurilish maydonchasidagi yong'in o'chirildi, qurbonlar haqida ma'lumot yo'q.",positive,no
2022-05-05 18:08:23,"Birinchi chorakda O'zbekistonga oziq — ovqat importi 52,6 foizga o'sib, 819,2 million dollarni tashkil etdi. Qozog'istondan bug'doy, un, sariyog', margarin, go'sht, arpa, Pokistondan kartoshka, Braziliyadan xom shakar va boshqa mahsulotlar etkazib berish sezilarli darajada oshdi.",positive,no
2022-05-05 17:24:41,"Boshlang'ich sinflarda o'qish va matematika ko'nikmalarini baholash bo'yicha birinchi milliy tadqiqot yakunlandi. Talabalar mintaqadagi tengdoshlariga teng yoki oldinda bo'lish orqali ""mustahkam bazani namoyish etishdi"", ammo ular o'qishni tushunish ko'nikmalarini chuqurlashtirishlari kerak, deyiladi tadqiqot natijalariga ko'ra.",positive,no
2022-05-05 16:57:03,"Jahon sog'liqni saqlash tashkilotining yangi tadqiqotiga ko'ra, Markaziy Osiyo va Evropa mamlakatlarida kattalarning uchdan ikki qismi va bolalarning uchdan bir qismi ortiqcha vazndan aziyat chekmoqda. Bu onkologiya, nogironlik va erta o'lim xavfini oshiradi. Bolalar orasida semirishning ko'payishiga zararli oziq-ovqat va shakarli ichimliklar reklamasi ta'sir qiladi. Maktabda to'g'ri ovqatlanish — bu bolalik davridagi semirish xavfini kamaytirish uchun davlat qo'lidagi vositadir, deb eslaydi JSST.",positive,yes
2022-05-05 16:53:05,"AQSh federal zaxira tizimi bazaviy stavkani darhol 0,5 foiz punktga — yiliga 0,75−1% gacha oshirishga qaror qildi. Bu 2000 yildan beri Amerika regulyatori tomonidan pul-kredit siyosatining eng jiddiy kuchayishi. Bu O'zbekistonga qanday ta'sir qilishi mumkin.",positive,no
2022-05-05 15:27:28,"O'zbekistonda konchilar uchun majburiy ro'yxatdan o'tish, elektr energiyasi tarifining oshishi va boshqa talablar joriy etilmoqda. Faqat kompaniyalar konchilik bilan shug'ullanishlari mumkin. Kripto valyutasini to'lov vositasi sifatida ishlatish taqiqlanadi.",positive,no
2022-05-05 13:13:52,"Qibray tumanida ikki kompaniya sug'oriladigan yerlarning ikki uchastkasida noqonuniy qurilish ishlarini olib borgan. Jinoyat ishi qo'zg'atildi, zarar 1,8 mlrd so'mdan ortiq summaga baholandi.",positive,no
2022-05-05 11:48:47,"Chirchikda xotira va qadrlash kuniga bag'ishlangan ""dog biatlon"" musobaqasi boshlandi. Unda mudofaa vazirligi, ichki ishlar vazirligi va favqulodda vaziyatlar vazirligi, GBS chegara qo'shinlari, milliy gvardiya va davlat bojxona qo'mitasi o'z xizmat itlari bilan ishtirok etadi.",positive,no
2022-05-05 11:41:55,"Ayollar qachon va qancha farzand ko'rishni tanlash huquqiga ega. Har bir homiladorlikni orzu qilish kerak, ammo amalda dunyoda rejalashtirilmagan va istalmagan homiladorlikning ko'rinmas inqirozi mavjud. BMTning ""ko'rinmas narsalarni ko'rish""hisobotida aytilishicha, ayollarning reproduktiv huquqlari, ularning tanlovi va mustaqilligi ancha yaxshi himoya qilinishi kerak va bu jamiyatning gullab-yashnashi va barqaror rivojlanish maqsadlariga erishishga xizmat qiladi.",positive,no
2022-05-05 11:26:49,"Rossiyalik milliarder Alisher Usmonov Evropa sudiga Evropa Ittifoqi Kengashining unga qarshi sanktsiyalarni qo'llash to'g'risidagi qarorini bekor qilishni talab qilib, sudga murojaat qildi.",positive,no
2022-05-05 11:17:25,"5 may kuni Farg'ona vodiysida kuchli yog'ingarchilik tufayli ""Toshkent — Andijon"" poyezdi qatnovi bekor qilindi. Mutaxassislar temir yo'lni tekshiradilar. Kechasi Kamchik dovoni orqali o'tadigan avtomobil yo'li ko'chki tufayli vaqtincha yopildi. Uzbekistan Airways Farg'ona va Namanganga qo'shimcha reyslarni amalga oshiradi.",positive,no
2022-05-05 11:00:05,"Toshkentdagi Webster universiteti qabul arizalarini qabul qiladi

Ariza onlayn tarzda topshirilishi mumkin. Maktab o'quvchilari bugungi kunda 10-sinf uchun yakuniy baholarni va 11-sinf uchun joriy baholarni yuklab olish orqali murojaat qilish imkoniyatiga ega. Bitirgandan so'ng, abituriyentlar sertifikat taqdim etishlari shart.

Iyun va iyul oylarida bo'lib o'tadigan intensiv semestrga kirish imkoniyati ham mavjud. Bu talabalarga yozni yaxshi o'tkazish imkoniyatini beradi, chunki ballar individual o'quv dasturida hisobga olinadi.

Maslahat oling: webster.edu

Telefon: (+998) 71-241-33-00.

Reklama huquqi bilan.",positive,yes
2022-05-05 10:47:10,O'zbekiston prezidentlari Shavkat Mirziyoyev va Tojikiston Prezidenti Emomali Rahmon telefon orqali Ramazon hayit bayrami bilan tabriklar almashdilar va mintaqadagi ikki tomonlama hamkorlik va xavfsizlikni muhokama qildilar. Shavkat Mirziyoyev Tojikiston rahbarini O'zbekistonga tashrif buyurishga taklif qildi.,positive,no
2022-05-05 10:30:16,"Chorshanba kuni kechqurun Toshkentning shimoli-sharqidagi yomg'ir ko'chalar va hovlilarni suv bosdi. Xabar qilinishicha, nasosni poytaxt hokimi va boshqa amaldorlar kuzatgan.",negative,no
2022-05-05 06:57:24,"UEFA Chempionlar Ligasi finalida ingliz "" Liverpul ""va ispan""Real Madrid"" jamoalari o'ynaydi. Parijdagi Stad-De-Frans stadionida bo'lib o'tadigan o'yin 28 may kuni bo'lib o'tadi.",positive,no
2022-05-04 20:11:27,"4 may kuni kuchli yomg'irlar Jizzax viloyatining tog'li va tog ' oldi hududlarida sel va toshqinlarni keltirib chiqardi, qutqaruvchilar joyida ishlamoqda.",positive,no
2022-05-04 18:44:35,"Elektron ommaviy axborot vositalari milliy assotsiatsiyasi o'z nomini o'zgartirdi, endi bu O'zbekiston milliy media assotsiatsiyasi. Rahbariyatning yangi tarkibi tasdiqlandi, boshqaruv raisining o'rinbosari — bosh direktor etib siyosiy fanlar doktori Abrorjon Po'latov tayinlandi.",negative,no
2022-05-04 17:20:01,Tashkent Flower Fest 6-8 may kunlari Alisher Navoiy nomidagi milliy kutubxona orqasidagi maydonda bo'lib o'tadi. Uni bezash uchun taxminan 2 million rang ishlatiladi.,positive,no
2022-05-04 16:16:35,"O'zbekiston bo'ylab sayohat qilishda turistik keshbek turizm vazirligining elektron platformasi orqali to'lanadi. Sayohat xarajatlarini qaytarish sayohat paytida havo, temir yo'l yoki avtomobil transporti, turar joy xizmatlari va madaniy tashkilotlarga tashrif buyurish sharti bilan olinishi mumkin.",positive,no
2022-05-04 14:24:39,Rossiya O'zbekiston fuqarolarining Rossiya Federatsiyasida bo'lishini 7 kundan 15 kungacha ro'yxatdan o'tkazmasdan uzaytirish to'g'risidagi bitimni ratifikatsiya qildi. Xuddi shu rejim O'zbekistondagi ruslar uchun ham ko'zda tutilgan.,positive,no
2022-05-04 14:06:44,Gretsiyada o'smirlar o'rtasida o'tkazilgan Rapid bo'yicha jahon chempionatida O'zbekistonning ikki shaxmatchisi sovrinli o'rinlarni qo'lga kiritdi.,positive,no
2022-05-04 13:41:03,88 yoshida Belarusning birinchi rahbari Stanislav Shushkevich vafot etdi. 1991 yilda u Belarusni SSSRning mavjudligini tugatish va MDHni tashkil etish to'g'risidagi Belovej bitimlarini imzolashda vakillik qildi.,negative,no
