text,clean_text,sentiment
"1 sentabrdan boshlab ""namunali maktab"" reytingi joriy etilib, u O'zbekiston maktablarida ma'naviy-ma'rifiy ishlar holatini baholaydi. Ko'rsatkichlar asosida ta'lim muassasalari ""yashil"", ""sariq"" va ""qizil"" toifalarga bo'linadi. Agar maktab ""qizil"" toifaga kirsa, u holda davlat idoralari u erda uchrashuvlar, motivatsion suhbatlar va mahorat darslari, ""vatanparvarlik"" darslari va poligonlarda ikki kunlik harbiy-dala mashg'ulotlarini, ""Vatanga xizmat qilish-eng yuqori fazilat"" mavzusidagi davra suhbatlarini o'tkazishni boshlaydilar va boshqa choralarni ko'radilar.",sentabrdan boshlab namunali maktab reytingi joriy etilib u ozbekiston maktablarida manaviy marifiy ishlar holatini baholaydi korsatkichlar asosida talim muassasalari yashil sariq va qizil toifalarga bolinadi agar maktab qizil toifaga kirsa u holda davlat idoralari u erda uchrashuvlar motivatsion suhbatlar va mahorat darslari vatanparvarlik darslari va poligonlarda ikki kunlik harbiy dala mashgulotlarini vatanga xizmat qilish eng yuqori fazilat mavzusidagi davra suhbatlarini otkazishni boshlaydilar va boshqa choralarni koradilar,0
"Urganch markazida avtobus ishtirokida katta baxtsiz hodisa yuz berdi. Uning ikki yo'lovchisi halok bo'ldi, yaradorlar bor. Ko'rsatilgan yozuvlarda o'nlab odamlar ag'darilgan avtobusni ko'tarib, yo'lovchilarga yordam berishlari ko'rsatilgan.",urganch markazida avtobus ishtirokida katta baxtsiz hodisa yuz berdi uning ikki yolovchisi halok boldi yaradorlar bor korsatilgan yozuvlarda onlab odamlar agdarilgan avtobusni kotarib yolovchilarga yordam berishlari korsatilgan,0
Prezident maktab ta'limini 2026 yilgacha rivojlantirish dasturini tasdiqladi. Davlat maktablariga o'quv dasturlariga o'zgartirishlar kiritishga va alohida fanlar bo'yicha darsliklarni tanlashga ruxsat berildi. Sentyabr oyidan boshlab fanlar bo'yicha sertifikatga ega bo'lgan o'qituvchilarga ustama to'lanadi.,prezident maktab talimini yilgacha rivojlantirish dasturini tasdiqladi davlat maktablariga oquv dasturlariga ozgartirishlar kiritishga va alohida fanlar boyicha darsliklarni tanlashga ruxsat berildi sentyabr oyidan boshlab fanlar boyicha sertifikatga ega bolgan oqituvchilarga ustama tolanadi,1
"Moliya vazirligi don ishlab chiqarishdagi islohotlar, ya'ni don narxlarini liberallashtirish munosabati bilan un va non narxlarining sezilarli o'zgarishini kutmaydi. Moliya vazirligi departamenti rahbari Tulkin Mirzaevning ta'kidlashicha, bugungi kunda don va un bozorining 70-80 foizi allaqachon bozor narxlarida shakllangan. Davlat aholining ijtimoiy zaif qatlamlarini qo'llab-quvvatlash choralarini ishlab chiqmoqda.",moliya vazirligi don ishlab chiqarishdagi islohotlar yani don narxlarini liberallashtirish munosabati bilan un va non narxlarining sezilarli ozgarishini kutmaydi moliya vazirligi departamenti rahbari tulkin mirzaevning takidlashicha bugungi kunda don va un bozorining foizi allaqachon bozor narxlarida shakllangan davlat aholining ijtimoiy zaif qatlamlarini qollab quvvatlash choralarini ishlab chiqmoqda,1
"Blogger Nikita Makarenko Toshkent shahar kengashi deputati unga huquqni muhofaza qilish organlariga ariza berganini ma'lum qildi. Uning so'zlariga ko'ra, kengashning madaniy merosni himoya qilish sohasidagi harakatsizligini tanqid qilish asos bo'ldi. Madaniy meros agentligi tarixiy obidalarni himoya qilishga qo'shgan hissasi uchun faollarga minnatdorchilik bildirdi.",blogger nikita makarenko toshkent shahar kengashi deputati unga huquqni muhofaza qilish organlariga ariza berganini malum qildi uning sozlariga kora kengashning madaniy merosni himoya qilish sohasidagi harakatsizligini tanqid qilish asos boldi madaniy meros agentligi tarixiy obidalarni himoya qilishga qoshgan hissasi uchun faollarga minnatdorchilik bildirdi,0
"Vebster universiteti Toshkentda ta'lim va innovatsiya magistraturasiga ishga qabul qilindi

Dastur o'qituvchilar, menejerlar va ta'lim sohasidagi mutaxassislar uchun mo'ljallangan. U biznes muammolarini hal qilish qobiliyatini rivojlantirishga, multimedia va transformatsion pedagogikani o'rganishga qaratilgan.
 
Siz onlayn ariza topshirishingiz mumkin. Arizalar universitetni tugatganligi to'g'risidagi guvohnomasiz qabul qilinadi. Oxirgi uch yillik o'qish uchun baholar talab qilinadi. Abituriyentlar bakalavr darajasini tugatgandan so'ng diplom berishlari shart.

Magistratura dasturlari haqida ko'proq ma'lumotni veb-saytda o'qishingiz mumkin.

Telefon: (+998) 71-241-33-00.

Reklama.",vebster universiteti toshkentda talim va innovatsiya magistraturasiga ishga qabul qilindi dastur oqituvchilar menejerlar va talim sohasidagi mutaxassislar uchun moljallangan u biznes muammolarini hal qilish qobiliyatini rivojlantirishga multimedia va transformatsion pedagogikani organishga qaratilgan siz onlayn ariza topshirishingiz mumkin arizalar universitetni tugatganligi togrisidagi guvohnomasiz qabul qilinadi oxirgi uch yillik oqish uchun baholar talab qilinadi abituriyentlar bakalavr darajasini tugatgandan song diplom berishlari shart magistratura dasturlari haqida koproq malumotni veb saytda oqishingiz mumkin telefon reklama,1
"""O'zbektelekom"" ning asoschilaridan biri bo'lgan Uz-Sat kompaniyasi yer yuzidagi sun'iy yo'ldosh stansiyasini qurishni rejalashtirmoqda, bu esa borish qiyin bo'lgan hududlarni Internet va telefon aloqasi xizmatlari bilan ta'minlashga imkon beradi. Kompaniya o'z yer stansiyalari tarmog'ini ishga tushirish va sinov stansiyalarini oktyabr-noyabr oylarida ishga tushirish niyatida.",ozbektelekom ning asoschilaridan biri bolgan uz sat kompaniyasi yer yuzidagi suniy yoldosh stansiyasini qurishni rejalashtirmoqda bu esa borish qiyin bolgan hududlarni internet va telefon aloqasi xizmatlari bilan taminlashga imkon beradi kompaniya oz yer stansiyalari tarmogini ishga tushirish va sinov stansiyalarini oktyabr noyabr oylarida ishga tushirish niyatida,1
Iroqda kamondan o'q otish bo'yicha Osiyo Kubogida O'zbekiston terma jamoasi uchta medal - bitta oltin va ikkita bronza medalni qo'lga kiritdi.,iroqda kamondan oq otish boyicha osiyo kubogida ozbekiston terma jamoasi uchta medal bitta oltin va ikkita bronza medalni qolga kiritdi,1
Toshkentning Chilonzor tumanidagi Bunyodkor shoh ko'chasida Spark avtomobili haydovchining tezligi oshib ketganligi sababli ustunga urildi. Ikki kishi halok bo'ldi.,toshkentning chilonzor tumanidagi bunyodkor shoh kochasida spark avtomobili haydovchining tezligi oshib ketganligi sababli ustunga urildi ikki kishi halok boldi,0
BMT xavfsizlik Kengashi shimoliy Koreyaning yadroviy dasturi atrofidagi voqealarni muhokama qiladi. Raketalarning tez-tez uchirilishi va Pxenyanning BMTda yadroviy quroldan oldindan foydalanish mumkinligi haqidagi bayonotlari fonida KXDR Koreya yarim orolini yadrosizlantirish bo'yicha muloqot va sa'y-harakatlarga chaqirmoqda.,bmt xavfsizlik kengashi shimoliy koreyaning yadroviy dasturi atrofidagi voqealarni muhokama qiladi raketalarning tez tez uchirilishi va pxenyanning bmtda yadroviy quroldan oldindan foydalanish mumkinligi haqidagi bayonotlari fonida kxdr koreya yarim orolini yadrosizlantirish boyicha muloqot va say harakatlarga chaqirmoqda,1
Toshkent va O'zbekistonning bir qator mintaqalarida zilzila yuz berdi. Uning epitsentri Surxondaryo viloyatining Baysun tumani hududida joylashgan.,toshkent va ozbekistonning bir qator mintaqalarida zilzila yuz berdi uning epitsentri surxondaryo viloyatining baysun tumani hududida joylashgan,1
Prezident inson organlari va to'qimalarini transplantatsiya qilish to'g'risidagi qonunni imzoladi. Qonun ustida ish 2017 yildan beri olib borilmoqda. Inson organlari va to'qimalarini transplantatsiya qilish faqat davlat tibbiyot muassasalari tomonidan amalga oshirilishi mumkin.,prezident inson organlari va toqimalarini transplantatsiya qilish togrisidagi qonunni imzoladi qonun ustida ish yildan beri olib borilmoqda inson organlari va toqimalarini transplantatsiya qilish faqat davlat tibbiyot muassasalari tomonidan amalga oshirilishi mumkin,1
"Finlyandiya prezidenti va Bosh vaziri mamlakat NATOga a'zo bo'lish uchun zudlik bilan murojaat qilishi kerakligi to'g'risida qo'shma bayonot chiqardi. So'nggi so'rovlarga ko'ra, Finlyandiya fuqarolarining 76 foizi ittifoqqa qo'shilish tarafdori. Rossiya Ukrainaga bostirib kirgunga qadar bu ko'rsatkich 25 foizni tashkil etgan.",finlyandiya prezidenti va bosh vaziri mamlakat natoga azo bolish uchun zudlik bilan murojaat qilishi kerakligi togrisida qoshma bayonot chiqardi songgi sorovlarga kora finlyandiya fuqarolarining foizi ittifoqqa qoshilish tarafdori rossiya ukrainaga bostirib kirgunga qadar bu korsatkich foizni tashkil etgan,0
"Toshkentning Uchtepa tumanidagi bolalar maydonchalaridan birida bir nechta bolalar qo'llaridan jiddiy jarohat olishdi, shu jumladan barmoqlarining amputatsiyasiga olib keldi. Maydoncha 2021-yil sentabr oyida ""Obod mahalla"" dasturi doirasida tashkil etilgan.",toshkentning uchtepa tumanidagi bolalar maydonchalaridan birida bir nechta bolalar qollaridan jiddiy jarohat olishdi shu jumladan barmoqlarining amputatsiyasiga olib keldi maydoncha yil sentabr oyida obod mahalla dasturi doirasida tashkil etilgan,0
"Prezidentning Farg'ona viloyatiga tashrifi arafasida fermer Iqboljon Meliboyev Buvaydin tumani hokimi ustidan shikoyat bilan videomurojaat yozib oldi, uning so'zlariga ko'ra, qariyb 80 gektar yer olib qo'yilgan. Vaziyatni yoritgan mahalliy gazeta jurnalisti Sharifa Murod bosim ostida qoldi. Viloyat hokimligi nima bo'layotgani haqida fikr bildirdi.",prezidentning fargona viloyatiga tashrifi arafasida fermer iqboljon meliboyev buvaydin tumani hokimi ustidan shikoyat bilan videomurojaat yozib oldi uning sozlariga kora qariyb gektar yer olib qoyilgan vaziyatni yoritgan mahalliy gazeta jurnalisti sharifa murod bosim ostida qoldi viloyat hokimligi nima bolayotgani haqida fikr bildirdi,1
"Poytaxt gematologiya, onkologiya va klinik immunologiya markazida uzoq muddatli davolanayotgan bolalar mehrli maktabi tomonidan o'qitiladi. Toshkentdagi birinchi gospital maktabiga Zamin'ning vasiylik kengashi rahbari ziroat Mirziyoyeva tashrif buyurdi.",poytaxt gematologiya onkologiya va klinik immunologiya markazida uzoq muddatli davolanayotgan bolalar mehrli maktabi tomonidan oqitiladi toshkentdagi birinchi gospital maktabiga zaminning vasiylik kengashi rahbari ziroat mirziyoyeva tashrif buyurdi,1
"Ikki o'smir va 29 yoshli yigit Nexia avtomobilining Samarqand viloyatidagi kanalga qulashi oqibatida halok bo'ldi. Haydovchi va bitta yo'lovchi qutqarildi, haydovchi qochib ketdi.",ikki osmir va yoshli yigit nexia avtomobilining samarqand viloyatidagi kanalga qulashi oqibatida halok boldi haydovchi va bitta yolovchi qutqarildi haydovchi qochib ketdi,0
"Shimoliy Koreyada pandemiya davrida birinchi koronavirus holati aniqlandi. Mamlakatda chegara nazorati kuchaytirildi, shaharlarda lokdaun joriy etildi.",shimoliy koreyada pandemiya davrida birinchi koronavirus holati aniqlandi mamlakatda chegara nazorati kuchaytirildi shaharlarda lokdaun joriy etildi,0
"""Sox-Rishton"" avtomobil yo'lida sel tushishi natijasida loy va tog ' jinslari olib chiqilganligi sababli transport harakati vaqtincha to'xtatildi.",sox rishton avtomobil yolida sel tushishi natijasida loy va tog jinslari olib chiqilganligi sababli transport harakati vaqtincha toxtatildi,0
Prezident Shavkat Mirziyoyev Farg'ona viloyatiga ikki kunlik tashrif bilan keldi.,prezident shavkat mirziyoyev fargona viloyatiga ikki kunlik tashrif bilan keldi,1
Prezident o'z qarori bilan Samarqand aeroportini boshqaradigan Air Marakanda kompaniyasiga ish va xizmatlar narxlarini xorijiy valyutalarga bog'lashga ruxsat berdi.,prezident oz qarori bilan samarqand aeroportini boshqaradigan air marakanda kompaniyasiga ish va xizmatlar narxlarini xorijiy valyutalarga boglashga ruxsat berdi,0
"""Men bu ayollik emasligini ko'p marta eshitganman"" — Amazon biznes — tahlil muhandisi Shahlo Xodjayeva

Shahlo Xodjayeva, Amazon kompaniyasining biznes-tahlil muhandisi - ""xorijdagi o'zbeklar""loyihasining navbatdagi mehmoni. U AQShda it mutaxassisi sifatidagi tajribasi, G'arb va o'zbek turmush tarzi o'rtasidagi farq va Amerika mehnat bozori ish beruvchilari qadrlaydigan xodimlarning shaxsiy fazilatlari haqida gapirdi.",men bu ayollik emasligini kop marta eshitganman amazon biznes tahlil muhandisi shahlo xodjayeva shahlo xodjayeva amazon kompaniyasining biznes tahlil muhandisi xorijdagi ozbeklarloyihasining navbatdagi mehmoni u aqshda it mutaxassisi sifatidagi tajribasi garb va ozbek turmush tarzi ortasidagi farq va amerika mehnat bozori ish beruvchilari qadrlaydigan xodimlarning shaxsiy fazilatlari haqida gapirdi,1
"Hukumat kutilayotgan suv tanqisligi sharoitida O'zbekiston bo'ylab sug'orish uchun suv olish limitlarini tasdiqladi. Mamlakat chegarasi 28,2 milliard kubometr suvni tashkil etadi, bu o'tgan yili suv olishning taxminan 94,5 foizini tashkil qiladi.",hukumat kutilayotgan suv tanqisligi sharoitida ozbekiston boylab sugorish uchun suv olish limitlarini tasdiqladi mamlakat chegarasi milliard kubometr suvni tashkil etadi bu otgan yili suv olishning taxminan foizini tashkil qiladi,1
"""O'zdonmahsulot"" kompaniyasi va uning tarkibiga kiruvchi 43 ta korxona, shuningdek, xususiy kompaniyalar birja orqali bozor narxlarida un ishlab chiqarish uchun don sotib oladi. Prezident viloyat hokimlari va prokurorlariga don yetishtirishga bozor mexanizmlarini joriy etish tufayli un ishlab chiqarishni qisqartirish va narxlarning asossiz ko'tarilishiga yo'l qo'ymaslikni buyurdi, aks holda bu ""sabotaj""deb hisoblanadi.",ozdonmahsulot kompaniyasi va uning tarkibiga kiruvchi ta korxona shuningdek xususiy kompaniyalar birja orqali bozor narxlarida un ishlab chiqarish uchun don sotib oladi prezident viloyat hokimlari va prokurorlariga don yetishtirishga bozor mexanizmlarini joriy etish tufayli un ishlab chiqarishni qisqartirish va narxlarning asossiz kotarilishiga yol qoymaslikni buyurdi aks holda bu sabotajdeb hisoblanadi,1
Toshkentdagi xalqlar do'stligi maydoni va Aktepa kanali (Kamolon) ustidagi ko'prikdagi chorrahalar rossiyalik mutaxassislar Arkadiy Gershman va Aleksandr Devyatkin ishtirokida qayta qurilmoqda. Asosiy e'tibor piyodalar aloqasini yaxshilash va svetoforlarni qayta sozlash orqali trafikni tartibga solish bilan makonni insonparvarlashtirishga qaratilgan.,toshkentdagi xalqlar dostligi maydoni va aktepa kanali kamolon ustidagi koprikdagi chorrahalar rossiyalik mutaxassislar arkadiy gershman va aleksandr devyatkin ishtirokida qayta qurilmoqda asosiy etibor piyodalar aloqasini yaxshilash va svetoforlarni qayta sozlash orqali trafikni tartibga solish bilan makonni insonparvarlashtirishga qaratilgan,1
"Shavkat Mirziyoyev hokimlarga fermerlardan don olishni qat'iy taqiqladi.""Hokimlar bir narsani tushunishlari kerak. Bug'doyning haqiqiy egalari fermerlar va klasterlardir"", dedi u. Bundan tashqari, bug'doyni birja orqali sotish bo'yicha mintaqalararo cheklovlar olib tashlandi.",shavkat mirziyoyev hokimlarga fermerlardan don olishni qatiy taqiqladihokimlar bir narsani tushunishlari kerak bugdoyning haqiqiy egalari fermerlar va klasterlardir dedi u bundan tashqari bugdoyni birja orqali sotish boyicha mintaqalararo cheklovlar olib tashlandi,1
"May oyining o'rtalaridan boshlab ""Nukus — Beyneu — Nukus"" va ""Almati — Toshkent — Almati""temir yo'l reyslari qayta tiklanadi. Ularning ishga tushirilishi ilgari rejalashtirilgan edi, ammo kechiktirildi.",may oyining ortalaridan boshlab nukus beyneu nukus va almati toshkent almatitemir yol reyslari qayta tiklanadi ularning ishga tushirilishi ilgari rejalashtirilgan edi ammo kechiktirildi,1
"""O' zbekneftgaz ""da transformatsiya bo' yicha raisning birinchi o 'rinbosari va kapital qurilish va transport, shuningdek iqtisodiyot va moliya masalalari bo' yicha raisning o ' rinbosarlari tayinlandi.",o zbekneftgaz da transformatsiya bo yicha raisning birinchi o rinbosari va kapital qurilish va transport shuningdek iqtisodiyot va moliya masalalari bo yicha raisning o rinbosarlari tayinlandi,0
Bahorda O'zbekistonda 15 ga yaqin yirik sel va ko'chki hodisalari kuzatildi. 9 kishi va 450 dan ortiq qoramol halok bo'ldi. 245 ta uy va 19 ta ko'prik shikastlangan. Prezidentga 24 soatlik shtablar tashkil etish va favqulodda vaziyatlardan himoya qilishni kuchaytirish topshirildi.,bahorda ozbekistonda ga yaqin yirik sel va kochki hodisalari kuzatildi kishi va dan ortiq qoramol halok boldi ta uy va ta koprik shikastlangan prezidentga soatlik shtablar tashkil etish va favqulodda vaziyatlardan himoya qilishni kuchaytirish topshirildi,1
Surxondaryoning Saryasi tumanida bir kun oldin Selem tomonidan yuvilgan mashina va ikki kishining jasadi Tupalang daryosida topilgan.,surxondaryoning saryasi tumanida bir kun oldin selem tomonidan yuvilgan mashina va ikki kishining jasadi tupalang daryosida topilgan,0
Ijtimoiy tarmoqlarda bankomatlardan naqd pul olish bilan bog'liq muammolar haqida xabar berilgan. Markaziy bank uzilishlarni talabning oshishi va logistika muammolari bilan izohladi. Regulyator aholining naqd pulga bo'lgan ehtiyojini qondirish uchun barcha resurslarga ega ekanligiga ishontirdi.,ijtimoiy tarmoqlarda bankomatlardan naqd pul olish bilan bogliq muammolar haqida xabar berilgan markaziy bank uzilishlarni talabning oshishi va logistika muammolari bilan izohladi regulyator aholining naqd pulga bolgan ehtiyojini qondirish uchun barcha resurslarga ega ekanligiga ishontirdi,0
"️ ️ 1-iyundan boshlab davlat donni bozor narxlarida sotib olishni boshlaydi. ""Fermerlar va klasterlar uchun o'z donlarini birjada sotish uchun barcha imkoniyatlar""yaratilishi kutilmoqda. Donning xarid narxi 1,55 mln so'mdan 3 mln so'mgacha oshadi. Shu bilan birga, iyul-avgust oylarida birjada shakllangan o'rtacha narxlarga asoslanib, fermerlarga ijobiy farq to'lanadi.",iyundan boshlab davlat donni bozor narxlarida sotib olishni boshlaydi fermerlar va klasterlar uchun oz donlarini birjada sotish uchun barcha imkoniyatlaryaratilishi kutilmoqda donning xarid narxi mln somdan mln somgacha oshadi shu bilan birga iyul avgust oylarida birjada shakllangan ortacha narxlarga asoslanib fermerlarga ijobiy farq tolanadi,1
"Vengriya OTP banki Rossiya va Ukrainadagi vaziyat aniq bo'lgunga qadar ""Ipoteka-bank"" da davlat qarzini sotib olishni kechiktirdi, dedi bank moliya direktori Laslo Benchik. Uning so'zlariga ko'ra, OTP bitimga qiziqishni saqlab qoladi, ammo o'zbek tomoni ularni kutishga majbur emasligini tan oladi. Shuningdek, u O'zbekistonda bo'lmagan yana uchta bank bilan muzokaralar olib borgani haqida xabar berdi.",vengriya otp banki rossiya va ukrainadagi vaziyat aniq bolgunga qadar ipoteka bank da davlat qarzini sotib olishni kechiktirdi dedi bank moliya direktori laslo benchik uning sozlariga kora otp bitimga qiziqishni saqlab qoladi ammo ozbek tomoni ularni kutishga majbur emasligini tan oladi shuningdek u ozbekistonda bolmagan yana uchta bank bilan muzokaralar olib borgani haqida xabar berdi,1
